ticker,company_name,industry_group,cik,fiscal_year,rd_expense_usd,rd_expense_musd,sec_fact_tag,form,filed_date,source_url,crawl_time,raw_file
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2021,7025900000.0,7025.9,ResearchAndDevelopmentExpense,10-K,2022-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2022,7190800000.0,7190.8,ResearchAndDevelopmentExpense,10-K,2023-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2009,3647000000.0,3647.0,ResearchAndDevelopmentExpense,10-K,2010-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2010,3566000000.0,3566.0,ResearchAndDevelopmentExpense,10-K,2011-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2011,3839000000.0,3839.0,ResearchAndDevelopmentExpense,10-K,2012-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2012,3904000000.0,3904.0,ResearchAndDevelopmentExpense,10-K,2013-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2013,3731000000.0,3731.0,ResearchAndDevelopmentExpense,10-K,2014-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2014,4534000000.0,4534.0,ResearchAndDevelopmentExpense,10-K,2015-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2015,5920000000.0,5920.0,ResearchAndDevelopmentExpense,10-K,2016-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2016,4940000000.0,4940.0,ResearchAndDevelopmentExpense,10-K,2017-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2017,6411000000.0,6411.0,ResearchAndDevelopmentExpense,10-K,2018-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2018,6345000000.0,6345.0,ResearchAndDevelopmentExpense,10-K,2019-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2019,6148000000.0,6148.0,ResearchAndDevelopmentExpense,10-K,2020-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2020,11143000000.0,11143.0,ResearchAndDevelopmentExpense,10-K,2021-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2021,11354000000.0,11354.0,ResearchAndDevelopmentExpense,10-K,2022-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2022,9509000000.0,9509.0,ResearchAndDevelopmentExpense,10-K,2023-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2023,9299000000.0,9299.0,ResearchAndDevelopmentExpense,10-K,2024-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2024,11159000000.0,11159.0,ResearchAndDevelopmentExpense,10-K,2025-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
BMY,Bristol-Myers Squibb Company,Pharmaceuticals,0000014272,2025,9951000000.0,9951.0,ResearchAndDevelopmentExpense,10-K,2026-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000014272_f5c50c0171305a87.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2009,2864000000.0,2864.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2010-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2010,2894000000.0,2894.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2011-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2011,3167000000.0,3167.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2012-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2012,3380000000.0,3380.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2013-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2013,4083000000.0,4083.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2014-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2014,4297000000.0,4297.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2015-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2015,4070000000.0,4070.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2016-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2016,3840000000.0,3840.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2017-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2017,3562000000.0,3562.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2018-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2018,3737000000.0,3737.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2019-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2019,4116000000.0,4116.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2020-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2020,4207000000.0,4207.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2021-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2021,4819000000.0,4819.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2022-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2022,4434000000.0,4434.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2023-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2023,4784000000.0,4784.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2024-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2024,5964000000.0,5964.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2025-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
AMGN,Amgen Inc.,Biotechnology,0000318154,2025,7272000000.0,7272.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2026-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000318154.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000318154_2dadca60b2ea3fcf.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2013,2119756000.0,2119.756,ResearchAndDevelopmentExpense,10-K,2014-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2014,2854000000.0,2854.0,ResearchAndDevelopmentExpense,10-K,2015-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2015,3014000000.0,3014.0,ResearchAndDevelopmentExpense,10-K,2016-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2016,5098000000.0,5098.0,ResearchAndDevelopmentExpense,10-K,2017-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2017,3734000000.0,3734.0,ResearchAndDevelopmentExpense,10-K,2018-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2018,5018000000.0,5018.0,ResearchAndDevelopmentExpense,10-K,2019-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2019,9106000000.0,9106.0,ResearchAndDevelopmentExpense,10-K,2020-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2010,489252000.0,489.252,ResearchAndDevelopmentExpense,10-K,2011-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2011,529506000.0,529.506,ResearchAndDevelopmentExpense,10-K,2012-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2012,625554000.0,625.554,ResearchAndDevelopmentExpense,10-K,2013-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2013,859947000.0,859.947,ResearchAndDevelopmentExpense,10-K,2014-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2014,1271353000.0,1271.353,ResearchAndDevelopmentExpense,10-K,2015-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2015,1620577000.0,1620.577,ResearchAndDevelopmentExpense,10-K,2016-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2016,2052295000.0,2052.295,ResearchAndDevelopmentExpense,10-K,2017-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2017,2075142000.0,2075.142,ResearchAndDevelopmentExpense,10-K,2018-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2018,2186100000.0,2186.1,ResearchAndDevelopmentExpense,10-K,2019-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2019,3036600000.0,3036.6,ResearchAndDevelopmentExpense,10-K,2020-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2020,2735000000.0,2735.0,ResearchAndDevelopmentExpense,10-K,2021-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2021,2908100000.0,2908.1,ResearchAndDevelopmentExpense,10-K,2022-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2022,3592500000.0,3592.5,ResearchAndDevelopmentExpense,10-K,2023-02-06,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2023,4439000000.0,4439.0,ResearchAndDevelopmentExpense,10-K,2024-02-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2024,5132000000.0,5132.0,ResearchAndDevelopmentExpense,10-K,2025-02-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
REGN,"Regeneron Pharmaceuticals, Inc.",Biotechnology,0000872589,2025,5850200000.0,5850.2,ResearchAndDevelopmentExpense,10-K,2026-02-04,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000872589_8a129a2bb12f6670.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2010,168888000.0,168.888,ResearchAndDevelopmentExpense,10-K,2011-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2011,186438000.0,186.438,ResearchAndDevelopmentExpense,10-K,2012-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2012,213109000.0,213.109,ResearchAndDevelopmentExpense,10-K,2013-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2013,249609000.0,249.609,ResearchAndDevelopmentExpense,10-K,2014-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2014,201463000.0,201.463,ResearchAndDevelopmentExpense,10-K,2015-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2015,310181000.0,310.181,ResearchAndDevelopmentExpense,10-K,2016-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2016,248452000.0,248.452,ResearchAndDevelopmentExpense,10-K,2017-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2017,306664000.0,306.664,ResearchAndDevelopmentExpense,10-K,2018-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2018,437881000.0,437.881,ResearchAndDevelopmentExpense,10-K,2019-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2019,480011000.0,480.011,ResearchAndDevelopmentExpense,10-K,2020-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2020,466584000.0,466.584,ResearchAndDevelopmentExpense,10-K,2021-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,0000875320,2021,3051100000.0,3051.1,ResearchAndDevelopmentExpense,10-K,2022-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875320_28635304b53e593f.json
BIIB,Biogen Inc.,Biotechnology,0000875045,2009,1283068000.0,1283.068,ResearchAndDevelopmentExpense,10-K,2010-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875045.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875045_64d2db748058531d.json
BIIB,Biogen Inc.,Biotechnology,0000875045,2010,1248604000.0,1248.604,ResearchAndDevelopmentExpense,10-K,2011-02-04,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875045.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875045_64d2db748058531d.json
BIIB,Biogen Inc.,Biotechnology,0000875045,2011,1219602000.0,1219.602,ResearchAndDevelopmentExpense,10-K,2012-02-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875045.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875045_64d2db748058531d.json
BIIB,Biogen Inc.,Biotechnology,0000875045,2012,1334919000.0,1334.919,ResearchAndDevelopmentExpense,10-K,2013-02-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875045.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000875045_64d2db748058531d.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2018,454082000.0,454.082,ResearchAndDevelopmentExpense,10-K,2019-03-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2019,496309000.0,496.309,ResearchAndDevelopmentExpense,10-K,2020-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2020,1370339000.0,1370.339,ResearchAndDevelopmentExpense,10-K,2021-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2021,1991000000.0,1991.0,ResearchAndDevelopmentExpense,10-K,2022-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2022,3295000000.0,3295.0,ResearchAndDevelopmentExpense,10-K,2023-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2023,4845000000.0,4845.0,ResearchAndDevelopmentExpense,10-K,2024-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2024,4543000000.0,4543.0,ResearchAndDevelopmentExpense,10-K,2025-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2025,3132000000.0,3132.0,ResearchAndDevelopmentExpense,10-K,2026-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2010,106384000.0,106.384,ResearchAndDevelopmentExpense,10-K,2011-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
