ticker,company_name,industry_group,trade_date,open,high,low,close,adj_close,volume,daily_return,source_url,crawl_time,raw_file
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-06,26.899999618530273,27.299999237060547,26.790000915527344,27.190000534057617,23.467384338378906,84919500,0.042561360382700864,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-07,27.200000762939453,27.31999969482422,26.760000228881836,26.790000915527344,23.12215232849121,46423800,-0.014711141425467589,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-08,26.8799991607666,27.299999237060547,26.850000381469727,27.219999313354492,23.49327850341797,45906600,0.016050675977489215,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-11,27.309999465942383,28.389999389648438,27.309999465942383,28.3700008392334,24.485830307006836,52600100,0.04224833087661484,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-12,28.309999465942383,28.34000015258789,27.760000228881836,28.010000228881836,24.17511558532715,48758200,-0.012689572613380995,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-13,28.290000915527344,28.690000534057617,28.190000534057617,28.219999313354492,24.356365203857422,39273000,0.007497363058742934,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-14,28.25,28.280000686645508,27.770000457763672,28.1299991607666,24.2786865234375,36428000,-0.0031892558585719932,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-15,27.959999084472656,28.280000686645508,27.860000610351562,27.940000534057617,24.114700317382812,75727900,-0.006754327747359068,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-18,28.010000228881836,28.030000686645508,27.610000610351562,27.719999313354492,23.924819946289062,36226500,-0.007874050624501305,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-19,27.670000076293945,27.780000686645508,27.31999969482422,27.6299991607666,23.84714126586914,29026600,-0.0032467822367863164,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-20,27.479999542236328,27.739999771118164,27.209999084472656,27.700000762939453,23.907560348510742,34468000,0.002533598554560257,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-21,27.75,28.040000915527344,27.6299991607666,27.65999984741211,23.87303924560547,29633700,-0.00144394084557542,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-22,27.469999313354492,27.84000015258789,27.34000015258789,27.360000610351562,23.614110946655273,28830100,-0.010846055095304119,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-25,27.239999771118164,27.479999542236328,27.100000381469727,27.43000030517578,23.674530029296875,31110600,0.0025586007780724618,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-26,27.450000762939453,27.6299991607666,27.309999465942383,27.59000015258789,23.812620162963867,38220300,0.005832856386002394,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-27,27.709999084472656,27.940000534057617,27.540000915527344,27.780000686645508,23.976606369018555,34247600,0.006886525083440231,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-28,27.81999969482422,28.1200008392334,27.719999313354492,27.75,23.950712203979492,40466700,-0.0010799762335224061,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
