source_name,source_url,report_title,report_year,report_month,period_month,region,disease_name,disease_category,is_respiratory_focus,is_total_row,cases,deaths,incidence_rate,mortality_rate,crawl_time,raw_file
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,艾滋病,甲乙类合计,0,0,2805,1649,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,病毒性肝炎,甲乙类合计,0,0,127961,70,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,甲型肝炎,甲乙类合计,0,0,1167,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,乙型肝炎,甲乙类合计,0,0,109248,37,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,丙型肝炎,甲乙类合计,0,0,14084,31,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,丁型肝炎,甲乙类合计,0,0,25,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,戊型肝炎,甲乙类合计,0,0,2865,2,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,未分型肝炎,甲乙类合计,0,0,572,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,脊髓灰质炎,甲乙类合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,人感染新亚型流感,甲乙类合计,0,0,3,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,麻疹,甲乙类合计,1,0,138,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,流行性出血热,甲乙类合计,0,0,336,6,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,狂犬病,甲乙类合计,0,0,31,33,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,流行性乙型脑炎,甲乙类合计,0,0,0,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,登革热,甲乙类合计,0,0,93,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,猴痘,甲乙类合计,0,0,28,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,炭疽,甲乙类合计,0,0,12,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,细菌性和阿米巴性痢疾,甲乙类合计,0,0,1481,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,肺结核,甲乙类合计,1,0,52889,164,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,伤寒和副伤寒,甲乙类合计,0,0,252,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,流行性脑脊髓膜炎,甲乙类合计,0,0,23,2,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,百日咳,甲乙类合计,1,0,971,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,白喉,甲乙类合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,新生儿破伤风,甲乙类合计,0,0,1,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,猩红热,甲乙类合计,1,0,2935,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,布鲁氏菌病,甲乙类合计,0,0,3766,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,淋病,甲乙类合计,0,0,10415,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,梅毒,甲乙类合计,0,0,55170,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,钩端螺旋体病,甲乙类合计,0,0,11,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,血吸虫病,甲乙类合计,0,0,1,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,疟疾,甲乙类合计,0,0,383,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,丙类传染病合计,丙类合计,0,1,1620673,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,流行性感冒,丙类合计,1,0,1361570,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,流行性腮腺炎,丙类合计,1,0,4842,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,风疹,丙类合计,0,0,30,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,急性出血性结膜炎,丙类合计,0,0,1634,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,麻风病,丙类合计,0,0,24,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,流行性和地方性斑疹伤寒,丙类合计,0,0,51,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,黑热病,丙类合计,0,0,39,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,包虫病,丙类合计,0,0,451,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,丝虫病,丙类合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,手足口病,丙类合计,0,0,66264,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,其他感染性腹泻病,丙类合计,0,0,185768,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,重点监测其他传染病合计,重点监测其他传染病合计,0,1,68366,2,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,中东呼吸综合征（MERS）,重点监测其他传染病合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,埃博拉出血热,重点监测其他传染病合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,寨卡病毒病,重点监测其他传染病合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,基孔肯雅热,重点监测其他传染病合计,0,0,4,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,拉沙热,重点监测其他传染病合计,0,0,1,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,水痘,重点监测其他传染病合计,0,0,58927,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,肝吸虫病,重点监测其他传染病合计,0,0,9408,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,人感染猪链球菌病,重点监测其他传染病合计,0,0,25,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html,2026年1月全国传染病疫情概况,2026,1,2026-01,全国,发热伴血小板减少综合征,重点监测其他传染病合计,0,0,1,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260210_315027_c9f2a6961abddb35.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,甲乙丙类传染病总计,甲乙丙类总计,0,1,7236052,2896,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,甲乙类传染病合计,甲乙类合计,0,1,274531,2882,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,鼠疫,甲乙类合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,霍乱,甲乙类合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,新型冠状病毒感染,甲乙类合计,1,0,15129,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,传染性非典型肺炎,甲乙类合计,0,0,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,艾滋病,甲乙类合计,0,0,4560,2027,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,病毒性肝炎,甲乙类合计,0,0,128222,585,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,甲型肝炎,甲乙类合计,0,0,1204,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,乙型肝炎,甲乙类合计,0,0,109580,39,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,丙型肝炎,甲乙类合计,0,0,14159,545,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,丁型肝炎,甲乙类合计,0,0,33,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html,2025年12月全国法定传染病疫情概况,2025,12,2025-12,全国,戊型肝炎,甲乙类合计,0,0,2543,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260109_314557_aed7a7d713288a4c.html
