ticker,company_name,industry_group,trade_date,trade_year,trade_month,open,high,low,close,adj_close,volume,daily_return,return_pct,source_url,crawl_time,raw_file
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-13,2024,2024-02,174.4600067138672,175.1999969482422,171.97000122070312,173.2899932861328,160.44142150878906,5480400,0.0012710757607052,0.12710757607052,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-14,2024,2024-02,173.05999755859375,174.86000061035156,172.67999267578125,174.4199981689453,161.48764038085938,4348500,0.0065208776027516,0.65208776027516,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-15,2024,2024-02,174.02000427246094,176.74000549316406,173.80999755859375,176.58999633789062,163.49673461914062,5276200,0.0124411641258916,1.24411641258916,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-16,2024,2024-02,176.88999938964844,178.9199981689453,176.07000732421875,177.49000549316406,164.3300018310547,6689900,0.0050965373336362,0.50965373336362,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-20,2024,2024-02,175.8300018310547,178.67999267578125,175.52000427246094,175.75,162.718994140625,5484100,-0.0098034909783908,-0.9803490978390801,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-21,2024,2024-02,176.2899932861328,176.6300048828125,173.5,175.13999938964844,162.1542205810547,3818500,-0.0034708520818548,-0.34708520818548,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-22,2024,2024-02,174.77999877929688,177.33999633789062,173.13999938964844,176.75,163.64488220214844,4852300,0.0091928635329514,0.9192863532951401,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-23,2024,2024-02,177.25999450683594,178.91000366210938,177.00999450683594,178.08999633789062,164.8855438232422,3941800,0.0075814263446454,0.75814263446454,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-26,2024,2024-02,178.83999633789062,179.7899932861328,178.0,178.80999755859375,165.5521240234375,4327400,0.004042684305362,0.4042684305362,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-27,2024,2024-02,178.77000427246094,179.52999877929688,176.97999572753906,178.99000549316406,165.71881103515625,3888500,0.0010068551684372,0.10068551684372,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-28,2024,2024-02,179.85000610351562,179.88999938964844,176.88999938964844,178.0,164.8022003173828,4331300,-0.0055311205290929,-0.55311205290929,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-29,2024,2024-02,177.8699951171875,178.02000427246094,175.38999938964844,176.0500030517578,162.99679565429688,7485700,-0.0109549791180518,-1.09549791180518,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-03-01,2024,2024-03,176.0500030517578,179.19000244140625,175.75,178.91000366210938,165.64471435546875,4028700,0.0162452193648512,1.62452193648512,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
