source_name,source_url,report_title,report_year,report_month,region,disease_name,disease_category,cases,deaths,incidence_rate,mortality_rate,crawl_time,raw_file
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,甲乙丙类传染病总计,甲乙丙类总计,1063258,2000,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,甲乙类传染病合计,甲乙类合计,322577,1996,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,鼠疫,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,霍乱,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,新型冠状病毒感染,甲乙类合计,26306,2,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,传染性非典型肺炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,艾滋病,甲乙类合计,4821,1644,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,病毒性肝炎,甲乙类合计,145066,136,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,甲型肝炎,甲乙类合计,1382,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,乙型肝炎,甲乙类合计,123191,29,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,丙型肝炎,甲乙类合计,16305,107,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,丁型肝炎,甲乙类合计,28,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,戊型肝炎,甲乙类合计,3534,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,未分型肝炎,甲乙类合计,626,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,脊髓灰质炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,人感染新亚型流感,甲乙类合计,3,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,麻疹,甲乙类合计,117,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,流行性出血热,甲乙类合计,183,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,狂犬病,甲乙类合计,26,21,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,流行性乙型脑炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,登革热,甲乙类合计,92,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,猴痘,甲乙类合计,28,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,炭疽,甲乙类合计,21,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,细菌性和阿米巴性痢疾,甲乙类合计,1682,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,肺结核,甲乙类合计,63201,188,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,伤寒和副伤寒,甲乙类合计,247,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,流行性脑脊髓膜炎,甲乙类合计,19,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,百日咳,甲乙类合计,636,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,白喉,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,新生儿破伤风,甲乙类合计,2,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,猩红热,甲乙类合计,1471,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,布鲁氏菌病,甲乙类合计,5448,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,淋病,甲乙类合计,10197,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,梅毒,甲乙类合计,62781,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,钩端螺旋体病,甲乙类合计,8,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,血吸虫病,甲乙类合计,1,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,疟疾,甲乙类合计,221,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,丙类传染病合计,丙类合计,740681,4,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,流行性感冒,丙类合计,479991,2,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,流行性腮腺炎,丙类合计,6125,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,风疹,丙类合计,36,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,急性出血性结膜炎,丙类合计,1883,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,麻风病,丙类合计,35,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,流行性和地方性斑疹伤寒,丙类合计,59,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,黑热病,丙类合计,28,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,包虫病,丙类合计,411,2,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,丝虫病,丙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,手足口病,丙类合计,22484,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,其他感染性腹泻病,丙类合计,229629,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,重点监测其他传染病合计,重点监测其他传染病合计,43651,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,中东呼吸综合征（MERS）,重点监测其他传染病合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,埃博拉出血热,重点监测其他传染病合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,寨卡病毒病,重点监测其他传染病合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,基孔肯雅热,重点监测其他传染病合计,4,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,拉沙热,重点监测其他传染病合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,水痘,重点监测其他传染病合计,32936,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,肝吸虫病,重点监测其他传染病合计,10656,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,人感染猪链球菌病,重点监测其他传染病合计,17,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html,2026年3月全国传染病疫情概况,2026,3,全国,发热伴血小板减少综合征,重点监测其他传染病合计,38,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260410_1834909_85179dce1b8ed387.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,甲乙丙类传染病总计,甲乙丙类总计,1139033,1890,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,甲乙类传染病合计,甲乙类合计,308891,1888,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,鼠疫,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,霍乱,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,新型冠状病毒感染,甲乙类合计,23477,4,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,传染性非典型肺炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,艾滋病,甲乙类合计,4188,1479,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,病毒性肝炎,甲乙类合计,135528,173,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html,2026年4月全国传染病疫情概况,2026,4,全国,甲型肝炎,甲乙类合计,1380,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20260514_1835765_a2a208f2c273cd22.html
